course,term,year,prereqs
cmpt 493,summer,2025,"CMPT 275 or CMPT 276, at least 80 units, CGPA and UDGPA over 3.0, enrolled in any CS major program. Participation in the practicum is competitive and an application must be submitted to the Undergraduate Chair by a defined due date announced each term."
cmpt 494,summer,2025,Students must have completed at least 15 units of upper division CMPT courses. Successful Capstone Project Proposal.
cmpt 495,summer,2025,CMPT 494 with a minimum grade of C-. CMPT 495 must be taken in the term immediately following the successful completion of CMPT 494 and must be for the same project and faculty supervisor.
cmpt 496,summer,2025,"Students must have completed 90 units, including 15 units of upper division CMPT courses, and have a GPA of at least 3.00. The proposal must be submitted to the undergraduate chair at least 15 days in advance of the term. The proposal must be signed by the supervisor(s) and the undergraduate chair."
cmpt 497,summer,2025,Submission of a satisfactory capstone project proposal.
cmpt 498,summer,2025,"Students must have completed 90 units, including 15 units of upper division CMPT courses, and have a GPA of at least 3.00. The proposal must be submitted to the Undergraduate Chair at least 15 days in advance of the term. The proposal must be signed by the supervisor(s) and the undergraduate chair."
cmpt 626,summer,2025,12 units of CMPT coursework at the 700-level or higher with a CGPA of at least 3.0. Department Consent is required for enrollment.
cmpt 627,summer,2025,CMPT 626 and a CGPA of at least 3.0. Department Consent is required for enrollment.
cmpt 628,summer,2025,CMPT 627 and a CGPA of at least 3.0. Department Consent is required for enrollment.
cmpt 629,summer,2025,Permission of the Graduate Program Chair.
cmpt 631,summer,2025,"12 units of CMPT course work with an SFU CGPA of at least 3.0. Approval of supervisor and a GPC representative is required prior to applying for, or accepting an internship."
cmpt 894,summer,2025,
cmpt 895,summer,2025,
cmpt 896,summer,2025,
cmpt 897,summer,2025,
cmpt 898,summer,2025,
cmpt 899,summer,2025,
cogs 100,summer,2025,Open to all students.
cogs 110,summer,2025,
cogs 491,summer,2025,Approval of Cognitive Science steering committee either when student has completed COGS 490 or when student is taking COGS 490.
crim 104,summer,2025,SA 150 is recommended.
crim 135,summer,2025,
crim 330,summer,2025,CRIM 101 and 230.
crim 335,summer,2025,CRIM 101 and CRIM 135.
crim 370,summer,2025,"CRIM 320 and 330, and written application to the school no later than the last day of classes of the preceding term. CRIM 370 and 470 may not be taken concurrently."
crim 380,summer,2025,CRIM 101.
crim 416,summer,2025,CRIM 101.
crim 470,summer,2025,"CRIM 320, 321 and 330. Written application to the school no later than the last day of classes of the preceding term. Reserved for criminology honours and majors. Recommended: CRIM 370."
crim 485,summer,2025,"Permission of the school, and minimum 90 units and CGPA of 2.75. Applicants must be declared criminology majors."
crim 486,summer,2025,"Permission of the school, and minimum 90 units and CGPA of 2.75. Applicants must be declared criminology majors and must be enrolled in or have completed CRIM 320, 321 and 485. Corequisite: CRIM 488. A criminal record check may be required dependent on agency."
crim 487,summer,2025,"CRIM 485, a minimum of 90 units and CGPA of 2.75, and/or permission of the school. Applicants must be declared criminology majors. Corequisite: CRIM 489. A criminal record check may be required dependent on agency."
crim 488,summer,2025,"Permission of the school, CRIM 485, a minimum of 90 units and CGPA of 2.75. Applicants must be declared criminology majors. Corequisite: CRIM 486. A criminal record check may be required dependent on agency."
crim 489,summer,2025,"CRIM 485, a minimum of 90 units and CGPA of 2.75, and/or permission of the school. Applicants must be declared criminology majors. Corequisite: CRIM 487. A criminal record check may be required dependent on agency."
crim 811,summer,2025,
crim 815,summer,2025,
crim 864,summer,2025,"CRIM 862, or permission of the instructor."
crim 870,summer,2025,
crim 890,summer,2025,CRIM 897.
crim 897,summer,2025,Completion of all course work within the PhD program.
crim 898,summer,2025,
crim 899,summer,2025,
dmed 522,summer,2025,DMED 521 with a grade of B or higher.
dmed 540,summer,2025,
easc 101,summer,2025,
easc 103,summer,2025,
easc 306,summer,2025,"Prerequisite/Corequisite: EASC 201, 204, 205, and 206. All with a grade of C- or better."
easc 308,summer,2025,"EASC 201, 206 and 209W. Recommended: EASC 207. All with a grade of C- or better."
easc 810,summer,2025,Enrollment in MSc program.
easc 898,summer,2025,Enrollment in MSc program.
easc 998,summer,2025,Enrollment in PhD Program.
econ 103,summer,2025,
econ 105,summer,2025,
econ 201,summer,2025,"ECON 103 with a minimum grade of C- or ECON 113 with a minimum grade of A-; ECON 105 with a minimum grade of C- or ECON 115 with a minimum grade of A-; MATH 150, MATH 151, MATH 154, or MATH 157, with a minimum grade of C-."
econ 280,summer,2025,ECON 103 with a minimum grade of C- or ECON 113 with a minimum grade of A-.
econ 305,summer,2025,ECON 201 with a minimum grade of C-; 60 units. Students with a minimum grade of A- in ECON 103 and 105 at Simon Fraser University at their first attempt can complete ECON 305 concurrently with ECON 201 after 30 units. Students seeking permission to enroll on this basis must contact the undergraduate advisor in economics.
econ 310,summer,2025,ECON 103 with a minimum grade of C- or ECON 113 with a minimum grade of A-; ECON 105 with a minimum grade of C- or ECON 115 with a minimum grade of A-; 60 units.
econ 333,summer,2025,"ECON 103 with a minimum grade of C- or ECON 113 with a minimum grade of A-; ECON 105 with a minimum grade of C- or ECON 115 with a minimum grade of A-; ECON 233, BUS (or BUEC) 232, or STAT 270, with a minimum grade of C-; MATH 150, MATH 151, MATH 154, or MATH 157, with a minimum grade of C-; 60 units. Students with a minimum grade of A- in ECON 233, BUS (or BUEC) 232 or STAT 270 can take ECON 333 after 30 units. Students seeking permission to enroll based on their ECON 233, BUS (or BUEC) 232 or STAT 270 grade must contact the undergraduate advisor in economics."
econ 342,summer,2025,ECON 103 with a minimum grade of C- or ECON 113 with a minimum grade of A-; ECON 105 with a minimum grade of C- or ECON 115 with a minimum grade of A-; 60 units or permission of the department.
econ 355w,summer,2025,ECON 103 with a minimum grade of C- or ECON 113 with a minimum grade of A-; ECON 105 with a minimum grade of C- or ECON 115 with a minimum grade of A-; 60 units.
econ 381,summer,2025,ECON 201 with a minimum grade of C-; 60 units.
econ 392,summer,2025,ECON 201 with a minimum grade of C-; 60 units.
econ 410,summer,2025,"ECON 201 and ECON 305, all with a minimum grade of C-."
econ 455w,summer,2025,ECON 333 with a minimum grade of C-.
econ 480,summer,2025,ECON (or BUEC) 333 with a minimum grade of C-.
econ 484,summer,2025,To be determined by the instructor subject to approval by the department chair.
econ 750,summer,2025,"Completion of core MA degree requirements of ECON 802, 807 (or 808), 835, and 836 with a minimum GPA of 3.0."
econ 751,summer,2025,ECON 750.
econ 752,summer,2025,ECON 751 and department approval.
econ 855,summer,2025,
econ 899,summer,2025,"ECON 802, 807 (or 808), 835, and 836 (or 837)."
econ 900,summer,2025,
econ 912,summer,2025,
econ 921,summer,2025,
econ 984,summer,2025,ECON 838.
econ 985,summer,2025,"ECON 803, ECON 804."
econ 986,summer,2025,"ECON 808, ECON 809."
econ 987,summer,2025,
econ 990,summer,2025,
econ 991,summer,2025,
edpr 507,summer,2025,
edpr 536,summer,2025,
edpr 539,summer,2025,
educ 100w,summer,2025,
educ 199,summer,2025,
educ 220,summer,2025,
educ 230,summer,2025,
educ 240,summer,2025,
educ 250,summer,2025,
educ 252,summer,2025,
educ 311,summer,2025,60 units.
educ 313,summer,2025,EDUC 401/402 or corequisite EDUC 403.
educ 315,summer,2025,EDUC 220 or PSYC 250 or LING 100. Students may be required to successfully complete a Criminal Record Check.
educ 322,summer,2025,EDUC 220 or PSYC 250.
educ 323,summer,2025,60 units including EDUC 220.
educ 324,summer,2025,EDUC 220 or PSYC 250 and 60 units.
educ 325,summer,2025,EDUC 220.
educ 326,summer,2025,"One of EDUC 100, 220, 230, or 240; or EDUC 401/402, or corequisite EDUC 403."
educ 341,summer,2025,60 units including three units in EDUC courses.
educ 352w,summer,2025,EDUC 252.
educ 370,summer,2025,"Completion of at least 60 units, including 3 units in Education."
educ 371w,summer,2025,60 units; or permission of instructor.
educ 375,summer,2025,EDUC 401/402 or corequisite EDUC 403.
educ 376,summer,2025,
educ 382,summer,2025,60 units.
educ 404,summer,2025,EDUC 401/402 or corequisite EDUC 403.
educ 411,summer,2025,"One of MATH 152, 155 or 158. Corequisite: EDUC 415 or appropriate math background and permission of instructor."
educ 412w,summer,2025,EDUC 401/402 or corequisite EDUC 403.
educ 414,summer,2025,EDUC 401/402 or corequisite EDUC 403.
educ 415,summer,2025,"One of MATH 152, 155, or 158, and either EDUC 401/402 or corequisite EDUC 403."
educ 416,summer,2025,EDUC 401/402 or corequisite EDUC 403.
educ 422,summer,2025,PSYC 250 or corequisite of EDUC 315 or 473. Students may be required to successfully complete a Criminal Record Check.
educ 423,summer,2025,Or corequisite: EDUC 323.
educ 424,summer,2025,Prerequisite or corequisite: EDUC 422. Students must successfully complete a Criminal Record Check.
educ 426,summer,2025,"Students may be required to successfully complete a Criminal Record Check. 60 units including EDUC 220 or PSYC 250, or EDUC 401/402 or Corequsite: EDUC 403."
educ 437,summer,2025,60 units including 3 units in Education.
educ 448,summer,2025,60 units including six in education courses. Teaching experience is recommended.
educ 452,summer,2025,EDUC 401W/402W or Corequisite: EDUC 403. Students may be required to successfully complete a Criminal Record Check.
educ 454,summer,2025,EDUC 401 and EDUC 402 or Corequisite: EDUC 403.
educ 457,summer,2025,EDUC 401/402 or corequisite EDUC 403.
educ 459,summer,2025,EDUC 401/402 or corequisite EDUC 403.
educ 464,summer,2025,EDUC 401/402 or PSYC 250 or corequisite EDUC 403.
educ 465,summer,2025,60 units.
educ 466,summer,2025,Corequisite: EDUC 464.
educ 471,summer,2025,60 units.
educ 472,summer,2025,EDUC 401/402 or corequisite EDUC 403.
educ 473w,summer,2025,EDUC 401/402 or corequisite EDUC 403.
educ 474,summer,2025,EDUC 401/402 or corequisite EDUC 403.
educ 475,summer,2025,EDUC 401/402 or corequisite EDUC 403. Students must successfully complete an SFU criminal records check.
educ 476,summer,2025,EDUC 401/402 or corequisite EDUC 403.
educ 477,summer,2025,EDUC 401/402 or corequisite EDUC 403.
educ 478,summer,2025,EDUC 401/402 or corequisite EDUC 403.
educ 480,summer,2025,EDUC 401/402 or corequisite EDUC 403.
educ 481,summer,2025,EDUC 401/402 (French Immersion) or corequisite EDUC 403.
educ 482,summer,2025,60 units.
educ 490,summer,2025,"60 units, consent of supervising faculty member, and approval of the director of undergraduate programs."
educ 493,summer,2025,"60 units and a CGPA of 3.0, EDUC 452, consent of supervising faculty member, and approval of the director of undergraduate programs. Applications are available in the undergraduate programs office."
educ 702,summer,2025,
educ 703,summer,2025,
educ 705,summer,2025,
educ 718,summer,2025,Acceptance into the MEd in Educational Practice program.
educ 719,summer,2025,
educ 811,summer,2025,
educ 816,summer,2025,
educ 819,summer,2025,
educ 823,summer,2025,
educ 844,summer,2025,
educ 845,summer,2025,
educ 849,summer,2025,
educ 856,summer,2025,
educ 857,summer,2025,Consent of the instructor.
educ 864,summer,2025,
educ 867,summer,2025,EDUC 866.
educ 870,summer,2025,Acceptance to the MA/MEd counselling psychology program or permission of instructor. Students must successfully complete a Criminal Record Check.
educ 871,summer,2025,EDUC 870.
educ 874,summer,2025,EDUC 870.
educ 877,summer,2025,
educ 879,summer,2025,
educ 883,summer,2025,
educ 885,summer,2025,
educ 886,summer,2025,
educ 888,summer,2025,
educ 889,summer,2025,EDUC 719.
educ 891,summer,2025,
educ 898,summer,2025,
educ 899,summer,2025,
educ 904,summer,2025,
educ 910,summer,2025,
educ 928,summer,2025,
educ 934,summer,2025,"EDUC 864, EDUC 890, EDUC 891, EDUC 892, EDUC 893. Corequisite: EDUC 935."
educ 935,summer,2025,"EDUC 864, EDUC 890, EDUC 891, EDUC 892, EDUC 893. Corequisite: EDUC 934."
educ 983,summer,2025,
educ 984,summer,2025,
engl 112w,summer,2025,
engl 114w,summer,2025,
engl 202,summer,2025,12 units or one 100-division English course.
engl 204,summer,2025,12 units or one 100-division English course.
engl 312,summer,2025,30 units or two 200-division English courses.
engl 345,summer,2025,30 units or two 200-division English courses.
engl 363,summer,2025,30 units or two 200-division English courses.
engl 371,summer,2025,"30 units or two 200-division English courses. Recommended: One of English 199, 199W, or 214."
engl 385,summer,2025,30 units or two 200-division English courses.
engl 411w,summer,2025,45 units or two 300-division English courses.
engl 413w,summer,2025,45 units or two 300-division English courses.
engl 433w,summer,2025,45 units or two 300-division English courses.
engl 443w,summer,2025,45 units or two 300-division English courses.
engl 490,summer,2025,"Two 100-division English courses, two 200-division English courses and two 300-division English courses. Reserved for English honours, major, joint major and minor students. Admission is by permission of the instructor and the department."
engl 491,summer,2025,"Two 100-division English courses, two 200-division English courses and two 300-division English courses. Reserved for English honours, major, joint major and minor students. Admission is by permission of the instructor and the department."
engl 493w,summer,2025,45 units or two 300-division English courses.
engl 496,summer,2025,"Lower division requirements for the English major. Open only to students who have been accepted into the English honours program, and who have completed ENGL 494."
engl 844,summer,2025,
engl 875,summer,2025,
engl 882,summer,2025,
engl 891,summer,2025,
engl 892,summer,2025,
engl 893,summer,2025,
engl 894,summer,2025,ENGL 892 and ENGL 893.
engl 899,summer,2025,
ensc 151,summer,2025,"BC Math 12 (or equivalent, or any of MATH 100, 150, 151, 154, or 157, with a minimum grade of C-)."
ensc 194,summer,2025,
ensc 195,summer,2025,
ensc 196,summer,2025,
ensc 220,summer,2025,"(PHYS 121 or PHYS 126 or PHYS 141), ENSC 120, MATH 232 and (MATH 260 or MATH 310), all with a minimum grade of C-. MATH 260 may be taken concurrently."
ensc 225,summer,2025,"(ENSC 220 or MSE 250), MATH 232, and (MATH 260 or MATH 310), all with a minimum grade of C-."
ensc 251,summer,2025,"ENSC 151 or CMPT 135 or (CMPT 125 and CMPT 127), all with a minimum grade of C-."
ensc 252,summer,2025,"ENSC 151 or CMPT 125 or CMPT 126 or CMPT 135, with a minimum grade of C-. ENSC 252 is a required course for all engineering science majors and honours students (no course substitutions are permitted)."
ensc 254,summer,2025,"ENSC 251 and ENSC 252, both with a minimum grade of C-."
ensc 280,summer,2025,"((PHYS 121 and ENSC 120) or PHYS 141) and (MATH 251 and MATH 232), all with a minimum grade of C-. MATH 251 and/or MATH 232 may be taken concurrently with ENSC 280. Engineering Science Majors and Honours students are required to take ENSC 280 (no course substitutions will be accepted)."
ensc 295,summer,2025,ENSC 195 or 196.
ensc 296,summer,2025,ENSC 195 or 196 and approval of internship co-ordinator required.
ensc 320,summer,2025,"(ENSC 220 or MSE 250), MATH 232, and (MATH 260 or MATH 310), all with a minimum grade of C-."
ensc 395,summer,2025,ENSC 295 or 296 and a minimum of 75 units.
ensc 396,summer,2025,"ENSC 295 or 296, a minimum of 75 units and approval of internship co-ordinator required."
ensc 405w,summer,2025,"(ENSC 105W or MSE 101W), ENSC 204, all with a minimum grade of C-, completion of a minimum of 22 units of required upper division ENSC courses, and completion of (or concurrent enrollment in) two upper division technical electives meeting the requirements of the program. Students are required to complete at least two co-ops before enrolling in ENSC 440 Capstone B. Capstone B must be taken in the term immediately following Capstone A. Enrollment into Capstone A is by approval of the department via Capstone application form."
ensc 406,summer,2025,"100 units including one of ENSC 100, ENSC 106, CMPT 106, or MSE 102, with a minimum grade of C-."
ensc 425,summer,2025,"ENSC 320, ENSC 325, (ENSC 380 or MSE 280), all with a minimum grade of C- and a minimum of 80 units."
ensc 426,summer,2025,"Completion of 80 units including (ENSC 416 or PHYS 421) and ENSC 325, with a minimum grade of C-."
ensc 428,summer,2025,"(ENSC 380 or MSE 280 or SEE 341) and ENSC 280, all with a minimum grade of C-. Students who completed STAT 270 prior to Spring 2015 may use STAT 270 instead of ENSC 280."
ensc 429,summer,2025,"(ENSC 327 or ENSC 328), (ENSC 380 or MSE 280), all with a minimum grade of C- and a minimum of 80 units."
ensc 440,summer,2025,ENSC 405W with a minimum grade of C-. Students will be automatically enrolled in ENSC 440 in the term immediately following successful completion of ENSC 405W.
ensc 470,summer,2025,"Completion of 80 units including (PHYS 121 or 126 or 141) and (MATH 260 or MATH 310), with a minimum grade of C-."
ensc 482,summer,2025,"MATH 232, MACM 316, (ENSC 280 or MSE 210 or PHYS 231), all with a minimum grade of C- and a minimum of 80 units."
ensc 483,summer,2025,"ENSC 383 or MSE 381, with a minimum grade of C- and a minimum of 80 units."
ensc 498,summer,2025,At least 115 units or permission of the academic supervisor.
ensc 499,summer,2025,ENSC 498 with a minimum grade of P.
ensc 704,summer,2025,"12 units of ENSC course work at the 800-level or higher with an SFU CGPA of at least 3.0. Approval of supervisor and a GPC representative is required prior to applying for, and accepting an internship."
ensc 803,summer,2025,
ensc 805,summer,2025,"Recommended: ENSC 380 or equivalent, ENSC 280 or equivalent."
ensc 820,summer,2025,
ensc 861,summer,2025,ENSC 429 or equivalent.
ensc 870,summer,2025,Students may only register for the ENSC 870-0 during their final term.
ensc 880,summer,2025,ENSC PhD student.
ensc 890,summer,2025,Introductory course in robotics (ENSC 488) or permission of the instructor.
ensc 891,summer,2025,
ensc 892,summer,2025,
ensc 894,summer,2025,
ensc 896,summer,2025,
ensc 897,summer,2025,
ensc 898,summer,2025,
ensc 899,summer,2025,
evsc 100,summer,2025,
evsc 391,summer,2025,"60 units, 3.0 cumulative grade point average."
evsc 489,summer,2025,"EVSC 305, 90 units and consent of EVSC Director."
evsc 490w,summer,2025,"EVSC 305, EVSC 489, 90 units and consent of EVSC Director."
evsc 491,summer,2025,"60 units, 3.0 cumulative grade point average."
evsc 691,summer,2025,
fal x99,summer,2025,
fan x99,summer,2025,
fass 201,summer,2025,Open only to students accepted to the FASS Co-op Program.
fass 222,summer,2025,15 units.
fass 223,summer,2025,15 units.
fass 224,summer,2025,15 units.
fass 225,summer,2025,15 units.
fass 301,summer,2025,Open only to students accepted to the FASS Co-op Program.
fass 302,summer,2025,Open only to students accepted to the FASS Co-op Program.
fass 305,summer,2025,
fass 401,summer,2025,Open only to students accepted to the FASS Co-op Program.
fass 402,summer,2025,Open only to students accepted to the FASS Co-op Program.
fass 805,summer,2025,
fep 200,summer,2025,
fep 201,summer,2025,
fep 202,summer,2025,
fep 203,summer,2025,
fep 204,summer,2025,
fep 205,summer,2025,
fep 206,summer,2025,
fep 209,summer,2025,
fep 221,summer,2025,
fep 222,summer,2025,
fep 224,summer,2025,
fep 225,summer,2025,
fren 101,summer,2025,
fren 102,summer,2025,"FREN 101, FREN 120, or FREN 121 or consult with a French advisor."
fren 201,summer,2025,Grade 12 French or FREN 102 or FREN 122 or consult with the French advisor.
fren 245,summer,2025,Grade 12 French Immersion or FREN 202 with a minimum grade of C+ or permission of the Department of French.
fren 301w,summer,2025,Grade 12 French Immersion or FREN 202 with a minimum grade of C+ or permission of the Department of French.
fren 330,summer,2025,FREN 222 or permission of instructor.
fren 350,summer,2025,FREN 245.
fren 420,summer,2025,"FREN 270 or 275 or LING 222, FREN 301W, and at least one 300-level group A (ling.) course."
fren 444,summer,2025,"FREN 230 or 240 or 245, FREN 301W, and at least one 300-level group B (lit.) course."
fren 820,summer,2025,
fren 825,summer,2025,
fren 896,summer,2025,
fren 898,summer,2025,
fren 998,summer,2025,
ga 302,summer,2025,45 units. Recommended: GA 101.
geog 100,summer,2025,
geog 104,summer,2025,
geog 150,summer,2025,
geog 312,summer,2025,"One of GEOG 100, 104 or 111 or one of EASC 101 or 104."
geog 404,summer,2025,"Permission to enter directed readings courses requires written consent of both the faculty member willing to supervise the research, and the chair of the department."
geog 405,summer,2025,"Permission to enter directed readings courses requires written consent of both the faculty member willing to supervise the research, and the chair of the department."
geog 432,summer,2025,60 units including eight of upper division geography.
geog 491,summer,2025,105 units and consent of supervisor. See a departmental academic advisor for details.
geog 671,summer,2025,GEOG 600.
geog 677,summer,2025,"GEOG 600, GEOG 601 and GEOG 606."
geog 678,summer,2025,"GEOG 600, GEOG 601 and GEOG 603."
geog 679,summer,2025,GEOG 600 and GEOG 671.
geog 691,summer,2025,
geog 697,summer,2025,
geog 698,summer,2025,
geog 699,summer,2025,
germ 100,summer,2025,
germ 300,summer,2025,GERM 202 or consent of the instructor.
gero 101,summer,2025,
gero 300,summer,2025,60 units.
gero 850,summer,2025,MA in Gerontology students in good academic standing who have successfully completed a Criminal Record Check.
gero 889,summer,2025,
gero 896,summer,2025,
gero 897,summer,2025,
gero 898,summer,2025,
gero 899,summer,2025,
gero 994,summer,2025,All coursework towards the PhD in Gerontology.
gero 995,summer,2025,All coursework towards the PhD in Gerontology.
gero 996,summer,2025,GERO 994 and GERO 995.
gero 998,summer,2025,
grad 700,summer,2025,
grad 800,summer,2025,
grad 850,summer,2025,
gsws 101,summer,2025,
gsws 306,summer,2025,30 units including three units in GSWS or WS or GDST.
gsws 333,summer,2025,30 units including three units in GSWS or WS or GDST.
gsws 411,summer,2025,"45 units, including six units in GSWS."
gsws 826,summer,2025,
gsws 830,summer,2025,
gsws 840,summer,2025,
gsws 844,summer,2025,GSWS 822.
gsws 898,summer,2025,
gsws 997,summer,2025,
gsws 998,summer,2025,
gsws 999,summer,2025,GSWS 822 and five graduate courses.
hist 135,summer,2025,
hist 220,summer,2025,
hist 224,summer,2025,
hist 252,summer,2025,
hist 315,summer,2025,"45 units, including six units of lower division history."
hist 330w,summer,2025,"45 units, including six units of lower division history."
hist 358,summer,2025,"45 units, including six units of lower division history."
hist 371,summer,2025,"45 units, including six units of lower division history. Recommended: at least one course on modern Japan."
hist 432,summer,2025,45 units including nine units of lower division history.
hist 463w,summer,2025,45 units including nine units of lower division history.
hist 468w,summer,2025,"45 units, including nine units of lower division history."
hist 472w,summer,2025,45 units including nine units of lower division history.
hist 489,summer,2025,45 units including nine units of lower division history. Recommended: at least three upper division courses in history.
hist 490,summer,2025,45 units including nine units of lower division history. Recommended: at least three upper division courses in history.
hist 810,summer,2025,
hist 860,summer,2025,
hist 861,summer,2025,
hist 862,summer,2025,
hist 879,summer,2025,
hist 897,summer,2025,
hist 898,summer,2025,
hist 899,summer,2025,
hsci 100,summer,2025,
hsci 130,summer,2025,
hsci 199,summer,2025,Will vary according to topic. Corequisite: Will vary according to topic.
hsci 216,summer,2025,"HSCI 100 or BISC 101, with a minimum grade of C-."
hsci 230,summer,2025,"30 units, including HSCI 130 with a minimum grade of C-, or permission of the instructor."
hsci 305,summer,2025,"60 units, including nine HSCI units with a minimum grade of C-."
hsci 308,summer,2025,45 units. Recommended: HSCI 130.
hsci 312,summer,2025,"60 units, including either HSCI 130 or BPK 140, with a minimum grade of C-."
hsci 326,summer,2025,MBB 231 with a minimum grade of C-.
hsci 350,summer,2025,Students must be accepted into the health sciences co-op program.
hsci 351,summer,2025,Completion of HSCI 350 Co-op Practicum I.
hsci 449,summer,2025,"90 units including HSCI 312 with a minimum grade of C- and HSCI 319 or 327, with a minimum grade of C-. Students may be required to successfully complete a Criminal Record Check."
hsci 450,summer,2025,Completion of HSCI 351 Co-op Practicum II.
hsci 451,summer,2025,Completion of HSCI 450 Co-op Practicum III.
hsci 452,summer,2025,Completion of HSCI 451 Co-op Practicum IV.
hsci 471,summer,2025,Will vary according to topic.
hsci 481,summer,2025,"90 units, including at least 15 upper division HSCI units with a minimum grade of C-. Other prerequisites may vary according to topic."
hsci 485,summer,2025,"90 units, including at least 15 upper division HSCI units with a minimum grade of C-. Other prerequisites may vary according to topic."
hsci 486,summer,2025,"90 units, including at least 15 upper division HSCI units with a minimum grade of C-. Other prerequisites may vary according to topic."
hsci 488,summer,2025,
hsci 489,summer,2025,
hsci 490,summer,2025,
hsci 491,summer,2025,HSCI 490 with a minimum grade of C-.
hsci 492,summer,2025,"One of HSCI 491, HSCI 493, HSCI 494, with a minimum grade of C-."
hsci 493,summer,2025,HSCI 490 with a minimum grade of C-.
hsci 494,summer,2025,HSCI 490 with a minimum grade of C-.
hsci 496,summer,2025,"HSCI 160 or equivalent, and HSCI 230 (or 330) or equivalent, all with a minimum grade of C-."
hsci 880,summer,2025,"HSCI 801, 802, 803, 901."
hsci 885,summer,2025,"HSCI 802, HSCI 821, HSCI 901."
hsci 886,summer,2025,
hsci 887,summer,2025,
hsci 893,summer,2025,
hsci 898,summer,2025,
hsci 983,summer,2025,
hsci 990,summer,2025,
hum 101w,summer,2025,
hum 102w,summer,2025,
hum 106,summer,2025,
hum 121,summer,2025,
hum 130,summer,2025,
hum 277,summer,2025,Recommended: HUM 110.
hum 333w,summer,2025,45 units.
hum 340,summer,2025,45 units.
hum 382,summer,2025,45 units.
hum 390,summer,2025,"Two of any 300-division global humanities courses or permission of the chair plus permission of instructor. This course may be used only once for credit towards a degree and is reserved for global humanities major, joint major, extended minor, minor and PBD students."
hum 800,summer,2025,
hum 801,summer,2025,
hum 803,summer,2025,
hum 804,summer,2025,
iat 100,summer,2025,
iat 102,summer,2025,
iat 103w,summer,2025,
iat 106,summer,2025,
iat 167,summer,2025,"CMPT 120 (or equivalent first year programming course such as CMPT 102, 125, 126, 128, 130, 135, or 166) with a minimum grade of C-."
iat 210,summer,2025,Completion of 21 units.
iat 238,summer,2025,Completion of 21 units including IAT 102.
iat 244,summer,2025,Completion of 21 units.
iat 265,summer,2025,"Completion of 21 units and IAT 167 with a minimum grade of C- and one of MATH 130, MACM 101, MATH 150, MATH 151, MATH 154, or MATH 157, with a minimum grade of C-."
iat 271,summer,2025,
iat 272,summer,2025,IAT 271 (or WKTM 100).
iat 309w,summer,2025,IAT 206W with a minimum grade of C- and completion of 48 units.
iat 312,summer,2025,"Completion of 48 units, including IAT 265 with a minimum grade of C-."
iat 313,summer,2025,Completion of 48 units.
iat 336,summer,2025,IAT 233 with a minimum grade of C-.
iat 339,summer,2025,"IAT 235 and IAT 265, with a minimum grade of C-."
iat 343,summer,2025,"Minimum of 24 units, including MATH 130 or MACM 101 or MATH 150 or MATH 151 or MATH 154 or MATH 157, with a minimum grade of C-."
iat 373,summer,2025,IAT 272 (or WKTM 200).
iat 374,summer,2025,IAT 373 (or WKTM 300).
iat 375,summer,2025,IAT 374 (or WKTM 400).
iat 386,summer,2025,"Completion of 45 units, and permission of the instructor and of the School is required. No more than six units of Directed Studies may be taken."
iat 387,summer,2025,"Completion of 45 units, and permission of the School and the instructor is required. No more than six units of Directed Studies may be taken."
iat 438,summer,2025,"Completion of 75 units, including IAT 309W and 333, with a minimum grade of C-."
iat 461,summer,2025,"IAT 355 and IAT 360, both with a minimum grade of C-."
iat 486,summer,2025,"Completion of 69 units, and permission of the instructor and School are required. No more than six units of Directed Studies may be taken."
iat 487,summer,2025,"Completion of 69 units, and permission of the instructor and School are required. No more than six units of Directed Studies may be taken."
iat 871,summer,2025,
iat 879,summer,2025,
iat 882,summer,2025,
iat 890,summer,2025,Enrollment in SIAT PhD Program and completion of Annotated Bibliography.
iat 896,summer,2025,"Enrollment in the SIAT MSc project-based option and completion of SIAT 803, 804, and 806."
iat 897,summer,2025,
iat 898,summer,2025,
iat 899,summer,2025,
indg 101,summer,2025,
indg 201w,summer,2025,
indg 305,summer,2025,
indg 332,summer,2025,INDG (or FNST) 101 or INDG (or FNST) 201W.
indg 422,summer,2025,Will vary according to the topic.
indg 435,summer,2025,"INDG 101 or INDG 201W, and permission of the instructor. Students must successfully complete a Criminal Record Check."
indg 442,summer,2025,15 units in Indigenous (or First Nations) studies. Corequisite: Permission of an instructor and department.
indg 447,summer,2025,15 units of INDG (or FNST) courses; permission of an instructor and department approval. Corequisite: Varies depending on topic.
inlg 130,summer,2025,Students in the Indigenous Studies program should complete INLG 133 before INLG 130.
inlg 133,summer,2025,
inlg 134,summer,2025,INLG (or FNLG) 133.
inlg 158,summer,2025,
inlg 200,summer,2025,
inlg 233,summer,2025,INLG (or FNLG) 134.
inlg 234,summer,2025,INLG (or FNLG) 233.
inlg 258,summer,2025,
inlg 300,summer,2025,"Completion of Certificate in Indigenous Language Proficiency offered in the same language as INLG (or FNLG) 300, including INLG (or FNLG) 200 or LING 220; or with permission of instructor."
inlg 333,summer,2025,Completion of Certificate in Indigenous Language Proficiency; or with permission of instructor.
inlg 334,summer,2025,Completion of Certificate in Indigenous Language Proficiency including INLG (or FNLG) 333 (or as corequisite); or permission of instructor.
